iteration,gradient_step,horizon,stock_weight,bond_weight,t_bill_weight,raw_objective,curvature_penalty_value,curvature_penalty_term,regularized_objective,canonical_objective,objective,is_control_point
5,42,41,0.7162631046835335,0.2837368953164665,0.0,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,42,0.7136992027799861,0.2863007972200139,0.0,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,False
5,42,43,0.7111353008764387,0.2888646991235613,0.0,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,44,0.7386041454376575,0.2584382865572158,0.0029575680051266984,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,45,0.7277167782420428,0.2708044377553938,0.0014787840025633492,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,False
5,42,46,0.7168294110464282,0.28317058895357183,0.0,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,47,0.7253781865870683,0.27462181341293174,0.0,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,False
5,42,48,0.7339269621277084,0.26607303787229164,0.0,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
5,42,49,0.7002844017873839,0.29971559821261606,1.850371707708594e-17,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,False
5,42,50,0.6666418414470594,0.33335815855294054,3.700743415417188e-17,-0.0009423338722671268,1.5326539326582589,0.0001532653932658259,-0.0010955992655329527,-0.0029051803622268803,-0.0010955992655329527,True
